,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
44,1.111858034133911,0.010325145721435548,0.5,0.5,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'ica__n_components': 8, 'NN__hidden_layer_sizes': (25,)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.18606490407894516,0.006295910124093478,9.915068111723903e-17,0.0
45,1.29737548828125,0.01393585205078125,0.4995141950727603,0.49994746353969655,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'ica__n_components': 9, 'NN__hidden_layer_sizes': (25,)}",299,0.5,0.49939320388349506,0.5,0.5,0.5,0.49939320388349506,0.49757281553398064,0.5021645021645021,0.5000000000000002,0.4987864077669903,0.36514707538394103,0.008772829615122052,0.0009711497029714215,0.0011730710450659682
46,2.71720552444458,0.011834096908569337,0.5185443467053212,0.5150264783759929,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'ica__n_components': 10, 'NN__hidden_layer_sizes': (25,)}",47,0.5320555741546702,0.5439782709200184,0.5444425845329762,0.5291708695834909,0.4951456310679611,0.49939320388349506,0.5210077000334784,0.5038036397259698,0.5000000000000002,0.4987864077669903,1.039449332702032,0.009199309993138144,0.01871233012772707,0.01828858313949259
47,13.578595781326294,0.015709495544433592,0.5007556754021026,0.4998930611292513,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'ica__n_components': 15, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.530708144342643,0.008257526879367512,0.004081334488488995,0.000967391910273477
48,12.00697865486145,0.016323328018188477,0.5007556754021026,0.4998930611292513,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'ica__n_components': 20, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,4.9504587888221945,0.012534449892699924,0.004081334488488995,0.000967391910273477
49,12.81158413887024,0.006375455856323242,0.5007556754021026,0.4998930611292513,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'ica__n_components': 25, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.017065454023399,0.010719071665184257,0.004081334488488995,0.000967391910273477
50,13.3803240776062,0.018932199478149413,0.5007556754021026,0.4998930611292513,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'ica__n_components': 30, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.087973615401186,0.018876352243711602,0.004081334488488995,0.000967391910273477
51,13.27359709739685,0.008918333053588866,0.5007556754021026,0.4998930611292513,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'ica__n_components': 35, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.762206093945666,0.007317198040875282,0.004081334488488995,0.000967391910273477
52,14.427793312072755,0.00598602294921875,0.5007556754021026,0.4998930611292513,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'ica__n_components': 40, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,6.007192219485223,0.009934477124596991,0.004081334488488995,0.000967391910273477
53,13.571550464630127,0.010379219055175781,0.5007556754021026,0.4998930611292513,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'ica__n_components': 45, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.0989163396472845,0.0061052353745812095,0.004081334488488995,0.000967391910273477
54,13.399835109710693,0.0056340694427490234,0.5007556754021026,0.4998930611292513,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'ica__n_components': 50, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.765952193512231,0.006314903359565541,0.004081334488488995,0.000967391910273477
55,12.247856187820435,0.025576066970825196,0.5007556754021026,0.4998930611292513,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'ica__n_components': 55, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.317875886366573,0.014661500108534344,0.004081334488488995,0.000967391910273477
56,12.69528374671936,0.009343719482421875,0.5007556754021026,0.4998930611292513,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'ica__n_components': 60, 'NN__hidden_layer_sizes': (25,)}",85,0.5,0.5009509099314924,0.5086206896551725,0.49878640776699035,0.5,0.49878640776699024,0.49757281553398064,0.5,0.49757281553398075,0.5009415801807834,5.446157599855446,0.010606815693951539,0.004081334488488995,0.000967391910273477
57,0.8186878681182861,0.012385940551757813,0.5,0.5,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'ica__n_components': 2, 'NN__hidden_layer_sizes': (25, 25)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.16382339887751585,0.006788045686587961,9.915068111723903e-17,0.0
58,1.1232459545135498,0.009400606155395508,0.5,0.5,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'ica__n_components': 3, 'NN__hidden_layer_sizes': (25, 25)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.07778610267284702,0.01050333653317344,9.915068111723903e-17,0.0
59,1.1028076648712157,0.0071429252624511715,0.5046923705021482,0.5061982515866011,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'ica__n_components': 4, 'NN__hidden_layer_sizes': (25, 25)}",77,0.5086206896551725,0.5058867103770016,0.5,0.5,0.5086206896551725,0.5031154120959948,0.5086206896551725,0.523202727693019,0.49757281553398086,0.4987864077669903,0.25949166597761447,0.006000614397778255,0.004876464972885005,0.008855584864264633
60,0.7902807235717774,0.012723731994628906,0.4995141950727603,0.4992718446601942,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'ica__n_components': 5, 'NN__hidden_layer_sizes': (25, 25)}",299,0.5,0.49878640776699035,0.49757281553398064,0.5,0.5,0.5,0.5,0.49878640776699024,0.5000000000000002,0.4987864077669903,0.1928012127819229,0.010037986648209317,0.0009711497029714215,0.0005945363453357226
61,1.3875041484832764,0.0011441707611083984,0.5,0.5,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'ica__n_components': 6, 'NN__hidden_layer_sizes': (25, 25)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,1.0264083603155063,8.170977248088105e-05,9.915068111723903e-17,0.0
62,1.7748474597930908,0.007132530212402344,0.5030153409276946,0.5014326692724751,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'ica__n_components': 7, 'NN__hidden_layer_sizes': (25, 25)}",81,0.506193505189153,0.5006882276299752,0.4951456310679612,0.49514563106796117,0.5161533311014396,0.5038036397259698,0.49757281553398064,0.5075258479384692,0.5000000000000002,0.5,0.8220684605606069,0.005830722696145031,0.007530386024978674,0.004120240554517917
63,1.2942479133605957,0.015475177764892578,0.5,0.5,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'ica__n_components': 8, 'NN__hidden_layer_sizes': (25, 25)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.17529821981074703,0.006914610260641139,9.915068111723903e-17,0.0
64,1.5982133388519286,0.01392984390258789,0.5124969129558894,0.5165768293195477,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'ica__n_components': 9, 'NN__hidden_layer_sizes': (25, 25)}",65,0.507783729494476,0.514951876602362,0.5546534984934717,0.5679322699953767,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.34962201588874514,0.010144715024496627,0.02130275900913554,0.02632259701932897
65,2.923724365234375,0.019205904006958006,0.5,0.5,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'ica__n_components': 10, 'NN__hidden_layer_sizes': (25, 25)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,0.8718479293566068,0.018134772412509752,9.915068111723903e-17,0.0
66,13.140623903274536,0.009508466720581055,0.5,0.5,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'ica__n_components': 15, 'NN__hidden_layer_sizes': (25, 25)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,5.590656754015797,0.010620203802929494,9.915068111723903e-17,0.0
67,13.327849578857421,0.014436435699462891,0.5,0.5,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'ica__n_components': 20, 'NN__hidden_layer_sizes': (25, 25)}",95,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5000000000000002,0.5,5.233016786705081,0.01134923020746171,9.915068111723903e-17,0.0
