,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
130,1.9934654712677002,0.009518289566040039,0.5,0.5,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.12734036154547523,0.016512273766506214,8.244574950155458e-17,7.021666937153402e-17
131,2.4272029876708983,0.014543676376342773,0.5,0.5,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'km__n_clusters': 25, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.17714389061368516,0.01624408634732844,8.244574950155458e-17,7.021666937153402e-17
132,2.504578685760498,0.004707956314086914,0.5230380747063158,0.5331412031056698,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'km__n_clusters': 30, 'NN__hidden_layer_sizes': (25, 25)}",1,0.5000000000000001,0.49913194444444453,0.5873136856368565,0.5872525485214809,0.5347222222222221,0.5752615700622633,0.49999999999999994,0.5,0.4930555555555555,0.5040599525001604,0.080962277338637,0.00684971501590178,0.03531633408046133,0.03950405338702634
133,2.8553340435028076,0.02198338508605957,0.5,0.5,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'km__n_clusters': 35, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.07688038569112286,0.025510305388957717,8.244574950155458e-17,7.021666937153402e-17
134,3.174268436431885,0.0013631343841552734,0.5,0.5,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'km__n_clusters': 40, 'NN__hidden_layer_sizes': (25, 25)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1909396116769609,0.00010033175052402956,8.244574950155458e-17,7.021666937153402e-17
135,2.2596959590911867,0.03343839645385742,0.5,0.5,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.29685297811016614,0.006308761426086688,8.244574950155458e-17,7.021666937153402e-17
136,2.3999205112457274,0.04902644157409668,0.5,0.5,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'km__n_clusters': 3, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.25067045815120664,0.013456673242494943,8.244574950155458e-17,7.021666937153402e-17
137,2.220579481124878,0.03288445472717285,0.5,0.5,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'km__n_clusters': 4, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.27359927495250924,0.006807290628499746,8.244574950155458e-17,7.021666937153402e-17
138,2.679562139511108,0.032955265045166014,0.5,0.5,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1652286023605134,0.010530691311684602,8.244574950155458e-17,7.021666937153402e-17
139,2.5956199169158936,0.04318633079528809,0.5,0.5,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'km__n_clusters': 6, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.3210583326126745,0.013966854397448498,8.244574950155458e-17,7.021666937153402e-17
