,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,8.930796098709106,0.04689483642578125,0.6601586348704319,0.6605746111939617,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (50,)}",52,0.6981921660528961,0.6433536124070105,0.6413625711416138,0.6727425083007608,0.6605289588215602,0.6522480351363846,0.6567626380984266,0.6683504602193924,0.6438851984329759,0.6661784399062605,2.3049165168977996,0.03831241513600139,0.02038090509908878,0.01100744395731829
12,6.0339256763458256,0.04649028778076172,0.5703021409370332,0.5645404074220612,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'pca__n_components': 3, 'NN__hidden_layer_sizes': (50,)}",189,0.7049715433545365,0.6684502794939688,0.49271844660194175,0.4884708737864077,0.5,0.4981796116504854,0.49757281553398053,0.4981796116504854,0.6565746891500599,0.6694216605289588,2.8638297292158557,0.02075158652777691,0.09146963973643153,0.08531286321029523
13,7.186030626296997,0.0379091739654541,0.6664486215290758,0.6816585796749841,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'pca__n_components': 4, 'NN__hidden_layer_sizes': (50,)}",41,0.6335788416471377,0.6570840163073174,0.6586039504519586,0.6739561005337704,0.6911617007030466,0.7076004497121003,0.7019584867760296,0.7168652544866138,0.6468659512859823,0.6527870773351188,3.1507510665939207,0.023496187069060506,0.02607010139159109,0.0261124168521706
14,9.804055070877075,0.035824823379516604,0.662301529185649,0.6730025094312004,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (50,)}",47,0.6877301640441916,0.6673995502878998,0.7116672246401072,0.7046216324128944,0.6702376966856378,0.6497394191568948,0.6139102778707735,0.6757134451309209,0.6278317152103562,0.667538500167392,0.7684013663591932,0.02081310799349182,0.03654315009942256,0.017941783790952796
15,8.978201484680175,0.046533727645874025,0.6496580549685752,0.663584551816892,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'pca__n_components': 6, 'NN__hidden_layer_sizes': (50,)}",82,0.714931369266823,0.6811562224183584,0.6944258453297624,0.7108524566048838,0.6497321727485772,0.6458175723952424,0.6031134917977905,0.6595742445257008,0.5858456821665818,0.6205222631402746,1.5433188827619182,0.0139886191666277,0.049994449032812825,0.03075427534239925
16,7.204666328430176,0.047490501403808595,0.572650772512347,0.5947729120561392,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'pca__n_components': 7, 'NN__hidden_layer_sizes': (50,)}",188,0.5,0.5074444164249989,0.5692166052895882,0.5764458033875509,0.5985939069300301,0.618422435170008,0.6247070639437563,0.6608430000420291,0.5707290069834783,0.6107089052561098,1.2835770691895396,0.032290342865682733,0.041672747074056805,0.05126531265991554
17,9.209855079650879,0.04087514877319336,0.6532323946221149,0.6676092613446146,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'pca__n_components': 8, 'NN__hidden_layer_sizes': (50,)}",67,0.6976899899564781,0.6808935401168411,0.6421995313023101,0.6787474257134452,0.6616170070304654,0.672516601521456,0.673167057248075,0.6706778254108352,0.5912536194856075,0.6352109139604956,2.205502850790339,0.018986073288876956,0.03577026396226503,0.016635394520522255
18,11.063646173477172,0.0547116756439209,0.651636093190956,0.6844344794252728,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'pca__n_components': 9, 'NN__hidden_layer_sizes': (50,)}",76,0.6521593572145966,0.676582923548943,0.6976899899564781,0.7003110158449963,0.6494810847003684,0.6837646576724247,0.6381821225309675,0.677026856638507,0.620550161812298,0.6844869434214932,0.8093239731949557,0.022045044321317032,0.02558140805280998,0.008591107348513765
19,7.515842723846435,0.02847127914428711,0.6182336558455889,0.6215358907357568,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (50,)}",139,0.6247070639437563,0.651234081452528,0.6543354536324071,0.6385911822805026,0.5579176431201874,0.557309397722019,0.5899732172748577,0.5944500483335434,0.6644098109351051,0.666094743890191,1.294649598703277,0.012190481115919973,0.03977957574543916,0.040042582732500324
20,8.563803243637086,0.07506422996520996,0.5972914104315968,0.6181188831255788,0.1,"(50,)",11,"{'NN__alpha': 0.1, 'pca__n_components': 11, 'NN__hidden_layer_sizes': (50,)}",160,0.5112989621694007,0.5559145547009624,0.6222798794777369,0.6041403984365149,0.628222296618681,0.6522664228974909,0.6419484432541012,0.6509713991510108,0.5826520183955035,0.627301640441915,2.107319210462057,0.026161809246816055,0.04731188835833339,0.0357615486872877
21,5.40939359664917,0.04456167221069336,0.5849376021558842,0.586847859483447,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'pca__n_components': 12, 'NN__hidden_layer_sizes': (50,)}",173,0.6123200535654503,0.5733120035304501,0.5621861399397389,0.5926112722229226,0.5568295949112823,0.5739187996469549,0.5608470036826247,0.5916603622914303,0.6326860841423951,0.6027368597254771,0.6935206955530573,0.023569729722021864,0.03134596631004101,0.01148231181434735
22,1.4912733554840087,0.002411365509033203,0.6824964439741031,0.6760283378043673,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (25,)}",19,0.7017073987278206,0.6658050687176901,0.6798627385336458,0.6919603454797629,0.6863910277870774,0.674925398226369,0.6791094743890191,0.6771713319043416,0.6653466189746213,0.6702795446936726,0.3297810914971441,0.0028613477164952513,0.011799714840325447,0.00887598594909138
23,1.386469030380249,0.008608722686767578,0.6994572134740036,0.6825256848942822,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'pca__n_components': 3, 'NN__hidden_layer_sizes': (25,)}",5,0.7359390693003014,0.6696454839658722,0.7008704385671242,0.690484070945236,0.7060595915634417,0.6563957886773422,0.7170237696685638,0.7357205900895222,0.6371572134219045,0.6603824907934382,0.2506959217398386,0.005245877385002824,0.033334353045437214,0.02909304365142467
24,1.477491807937622,0.005477046966552735,0.6999493949861102,0.6968160731133614,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'pca__n_components': 4, 'NN__hidden_layer_sizes': (25,)}",4,0.7243053230666221,0.6938070020594292,0.6699029126213593,0.7053912915563402,0.7043856712420489,0.6778227840121044,0.7366086374288585,0.7423664523179087,0.664409810935105,0.6646928356210245,0.30852251249613555,0.006019824815457389,0.028708823047285413,0.026646100440790473
25,1.0466190338134767,0.006801891326904297,0.6300772449338112,0.6361947769338128,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (25,)}",113,0.629812520924004,0.6235027108813517,0.6437897556076332,0.6198619341823226,0.5926514897890861,0.6125173370319003,0.6198526950117175,0.6525107174379019,0.6644098109351051,0.6725811851355875,0.19587155811205473,0.005991101647840832,0.023957319894264705,0.022709698675644183
26,1.2266821384429931,0.0089324951171875,0.6499592539789346,0.6612220234290873,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'pca__n_components': 6, 'NN__hidden_layer_sizes': (25,)}",78,0.6543354536324072,0.6606617492539822,0.6149983260796786,0.6411812297734628,0.6823736190157349,0.6697453032404489,0.6532474054235019,0.6733860799394781,0.6448220064724922,0.661135754938065,0.23499616241833415,0.007237595052653638,0.02159156242980472,0.011158542281874422
27,1.0761916160583496,0.003813934326171875,0.5510756644090841,0.56873973727422,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'pca__n_components': 7, 'NN__hidden_layer_sizes': (25,)}",209,0.49891195179109477,0.508132644054974,0.5013391362571141,0.500425545328458,0.5320555741546702,0.5350575799604925,0.6271342484097757,0.6532173328289833,0.5961079884176463,0.6468655841981922,0.4563494957745376,0.0034859637615597067,0.05171422640598956,0.0674012587409131
28,0.9581574916839599,0.016155529022216796,0.5797160563756184,0.5791576267722903,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'pca__n_components': 8, 'NN__hidden_layer_sizes': (25,)}",180,0.6309005691329094,0.651840877569033,0.5975058587211249,0.5517668011600051,0.5210077000334783,0.5106412600344639,0.5148141948443253,0.5078699617534569,0.6345597002214276,0.6736692333444928,0.14814506830036386,0.019512836281304485,0.05215743605557475,0.07034483598069348
29,1.1511254787445069,0.0038188934326171876,0.6456943896308253,0.665329957956339,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'pca__n_components': 9, 'NN__hidden_layer_sizes': (25,)}",89,0.631653833277536,0.6430278863531291,0.6833779712085705,0.7039334047829194,0.6826247070639437,0.652329466649855,0.5772514228322733,0.6748439667128988,0.6535939362970536,0.6525150652828926,0.08439240274257713,0.003377334910114633,0.03932811404199917,0.02196068813015264
30,0.8764704704284668,0.00614314079284668,0.5905903511290058,0.6096753681537745,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (25,)}",169,0.5902243053230667,0.5983351195729837,0.5487110813525277,0.5911980414407599,0.5880482089052562,0.5803755306182491,0.6031134917977905,0.6009698230572017,0.6229773462783175,0.6774983260796786,0.1795039158167862,0.010153540573463174,0.024349492287796662,0.03465323493467592
31,0.702809476852417,0.0038710594177246093,0.5624553903451586,0.570883641523079,0.1,"(25,)",11,"{'NN__alpha': 0.1, 'pca__n_components': 11, 'NN__hidden_layer_sizes': (25,)}",193,0.5296283896886509,0.5573908292354893,0.5382490793438232,0.5445850670365233,0.6319886173418146,0.6289822636910016,0.5950786742551054,0.5887262009834825,0.5171606199965937,0.5347338466688984,0.22376961555594505,0.0035028032425683865,0.043849364713574195,0.0342761885202
32,1.1836182117462157,0.010183143615722656,0.6456474836595673,0.6756007453655596,0.1,"(25,)",12,"{'NN__alpha': 0.1, 'pca__n_components': 12, 'NN__hidden_layer_sizes': (25,)}",90,0.6227820555741548,0.6955196906653217,0.7054737194509543,0.7355314588324297,0.6828757951121528,0.6931923254738789,0.6397723468362905,0.6848784306308578,0.5770737523420203,0.5688818212253097,0.33300476272433865,0.006074152837727774,0.045199012857696674,0.056165688285188406
33,1.1645677089691162,0.008499240875244141,0.6063075195952743,0.6045985163703611,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (25, 25)}",152,0.603699363910278,0.6162579330055058,0.5581687311683964,0.5613757197495062,0.6704887847338467,0.6725980330349262,0.6987780381653833,0.672760896061867,0.5000000000000002,0.5,0.22428233121052238,0.005246296383191352,0.07248801458571526,0.06665590152822756
34,1.2149569034576415,0.010924768447875977,0.5785658743141013,0.5860038159586201,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'pca__n_components': 3, 'NN__hidden_layer_sizes': (25, 25)}",184,0.6112320053565451,0.5900212247299625,0.544944760629394,0.5868874248728617,0.6171744224974892,0.6028269869289287,0.5914797455641111,0.6005889337200018,0.5278061659001876,0.5496945095413458,0.3788955238713364,0.009868206438950191,0.035851081919013705,0.019136513852123154
35,1.464294195175171,0.008869791030883789,0.6372550819767205,0.6514968362181286,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'pca__n_components': 4, 'NN__hidden_layer_sizes': (25, 25)}",102,0.7098259122865752,0.6979652628924473,0.6262972882490793,0.6593667255075023,0.5778372949447607,0.5735746858319675,0.605038500167392,0.6573650863699407,0.6673905637881113,0.6692124204887848,0.36104491547593065,0.007201522707718137,0.04662171339638262,0.04157256220564715
36,1.2233075141906737,0.00895986557006836,0.6108564792788311,0.6229756252563418,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (25, 25)}",148,0.6395212587880817,0.6404115706300172,0.5888851690659525,0.5563584877905265,0.6171744224974892,0.6297519228344471,0.5902243053230667,0.6498392384314714,0.6185062169988079,0.6385169065952461,0.2507871812813035,0.004516088192348636,0.019129527038187575,0.03391447638563251
37,1.3023748397827148,0.003922557830810547,0.6367905820566706,0.6379442591779385,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'pca__n_components': 6, 'NN__hidden_layer_sizes': (25, 25)}",107,0.6567626380984266,0.6398047745135123,0.6596919986608638,0.6984906274954819,0.6182624707063945,0.6075999243474971,0.5616839638433211,0.5542754171394948,0.687744847555783,0.6895505523937061,0.3265694166946584,0.003473034060503446,0.043592094402022594,0.05339248545925782
38,1.3429155349731445,0.017387533187866212,0.5970334537505967,0.6221720891540107,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'pca__n_components': 7, 'NN__hidden_layer_sizes': (25, 25)}",165,0.636006026113157,0.6675808010759466,0.7138433210579177,0.7029010633379565,0.5086206896551725,0.5186110410624972,0.5309675259457649,0.5647538141470181,0.595724748765117,0.6570137261466354,0.40206137164730876,0.01002933531463535,0.073982929443636,0.06901421164675982
39,1.3433093070983886,0.010430526733398438,0.6656700080104958,0.6818524573295246,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'pca__n_components': 8, 'NN__hidden_layer_sizes': (25, 25)}",42,0.6594409106126549,0.6914717563989408,0.6831268831603616,0.7087877737149583,0.652996317375293,0.6609244315554994,0.6888182122530968,0.6789286765014921,0.643885198432976,0.6691496484767325,0.22829534675674662,0.006115533696717396,0.017400765167495953,0.016887476384880532
40,1.196152114868164,0.003908681869506836,0.5512721674213681,0.5775481632528837,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'pca__n_components': 9, 'NN__hidden_layer_sizes': (25, 25)}",205,0.5654502845664545,0.5632775396124909,0.4951456310679611,0.5192178371790022,0.5015902243053231,0.5359086706174084,0.6370940743220623,0.6894070735090153,0.5571027082268781,0.5799296953465016,0.33853509481462,0.0034619217046697793,0.05143693325233558,0.05976288561425581
41,0.8855370998382568,0.011945533752441406,0.5545988923061654,0.5734886347331944,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (25, 25)}",204,0.5468697689989956,0.5786103055520531,0.5,0.5,0.5344827586206897,0.525974025974026,0.6247070639437563,0.637377590047493,0.5669817748254132,0.6254812520924005,0.36466677482616017,0.004392729315691705,0.04127905597468159,0.05379494374655617
42,1.1568015575408936,0.005368804931640625,0.6451650072918163,0.6768918379355272,0.1,"(25, 25)",11,"{'NN__alpha': 0.1, 'pca__n_components': 11, 'NN__hidden_layer_sizes': (25, 25)}",94,0.6974389019082692,0.6791913588030093,0.6446267157683295,0.6706962131719414,0.609892869099431,0.6622194553019796,0.6333277535989286,0.6563327449249778,0.6405212059274402,0.7160194174757282,0.14441356782957493,0.003448076283131491,0.02878094853398732,0.02103614109416243
43,1.2889209270477295,0.007646751403808594,0.6182693348862633,0.6423984089785898,0.1,"(25, 25)",12,"{'NN__alpha': 0.1, 'pca__n_components': 12, 'NN__hidden_layer_sizes': (25, 25)}",138,0.6397723468362907,0.6641212751649644,0.666973552058922,0.656332744924978,0.5,0.5219891354600092,0.6815366588550386,0.6886190266044635,0.6030063021631753,0.6809298627385337,0.5000541853198593,0.009814921281584024,0.06491981549635041,0.06129512249023116
44,45.89915766716003,0.1610708713531494,0.6189211492132393,0.6215349849347171,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (100, 25, 100)}",136,0.5,0.5,0.6868932038834951,0.7099015466733914,0.5,0.5,0.7308336123200536,0.6942246669188418,0.6770993016521889,0.7035487110813525,12.922603472438968,0.041945121033261715,0.09883112275276743,0.09935813555324724
45,38.67457413673401,0.1738377571105957,0.5554651315448269,0.5597712743678596,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'pca__n_components': 3, 'NN__hidden_layer_sizes': (100, 25, 100)}",197,0.5086206896551725,0.5129870129870129,0.5,0.5,0.5517241379310345,0.549602298995503,0.5,0.512987012987013,0.7175949582694604,0.7232800468697691,9.7878246614194,0.030598879087149713,0.0831551116292511,0.08341302801201442
46,56.40890383720398,0.22576379776000977,0.6673905982982596,0.67232169125373,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'pca__n_components': 4, 'NN__hidden_layer_sizes': (100, 25, 100)}",40,0.6914964847673252,0.6880122304879587,0.673167057248075,0.6982279451939646,0.6812855708068297,0.6571024040684235,0.6271342484097757,0.654430925061993,0.663856242548118,0.6638349514563107,15.070918301823804,0.0407484637862412,0.022101583040038026,0.017555956165484846
47,50.31279916763306,0.15598578453063966,0.6625576790933883,0.6794300736090156,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (100, 25, 100)}",46,0.6890693003013058,0.6972770352624722,0.6893203883495146,0.7141491194889253,0.665383327753599,0.6835019753709074,0.6702376966856378,0.6732048291514311,0.5985351728836656,0.6290174087713424,13.0448082566596,0.06596224124428238,0.03338758250262597,0.02870782825510138
48,40.594015216827394,0.20179858207702636,0.6122116827931702,0.6270524183438478,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'pca__n_components': 6, 'NN__hidden_layer_sizes': (100, 25, 100)}",147,0.6914964847673252,0.716838986256462,0.6990291262135923,0.7125099819274577,0.5,0.5,0.5,0.5,0.670754556293647,0.7059131235353198,11.25070850576386,0.042960658409926564,0.09214414678012452,0.10379621167317207
49,51.36741099357605,0.1914604663848877,0.650857127891507,0.6737146683246449,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'pca__n_components': 7, 'NN__hidden_layer_sizes': (100, 25, 100)}",77,0.7100770003347843,0.7090320682553691,0.697941078004687,0.7307769091749675,0.6605289588215602,0.7196917160509393,0.5,0.5,0.6858712314767504,0.7090726481419485,11.800315055520215,0.08914142400763206,0.07722595793283527,0.0872287563986271
50,68.19753084182739,0.14515166282653807,0.6757422423824425,0.7176342976853524,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'pca__n_components': 8, 'NN__hidden_layer_sizes': (100, 25, 100)}",29,0.6658855038500168,0.708343840625394,0.6796116504854369,0.7354500273189594,0.6629561432875796,0.7004738788719371,0.7184466019417477,0.6980466944059177,0.6517203202180211,0.7458570472045531,18.429520324776135,0.020493190183904712,0.023135118794084947,0.01938241770919508
51,65.14941811561584,0.14384074211120607,0.6887889532132825,0.7159594715629198,0.1,"(100, 25, 100)",9,"{'NN__alpha': 0.1, 'pca__n_components': 9, 'NN__hidden_layer_sizes': (100, 25, 100)}",11,0.7149313692668231,0.7001297650569496,0.7076498158687646,0.7313837052914722,0.6629561432875795,0.7128540957424452,0.6890693003013058,0.7169204177699323,0.6692641798671439,0.7185093739537998,4.408465139332653,0.04152215849322078,0.020434897862301866,0.01005540027030596
52,52.76491403579712,0.19695568084716797,0.6718335138614866,0.7181559847361656,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (100, 25, 100)}",33,0.678021426180114,0.7433383768335224,0.691747572815534,0.7351873450174421,0.6853029795781721,0.7235767872903796,0.6357549380649481,0.6507087168494936,0.6683273718276277,0.7379686976899901,12.38170571316167,0.04721710017232054,0.019655330001364463,0.03433739286863397
53,55.89965434074402,0.29463510513305663,0.6848499091966747,0.7092095690271117,0.1,"(100, 25, 100)",11,"{'NN__alpha': 0.1, 'pca__n_components': 11, 'NN__hidden_layer_sizes': (100, 25, 100)}",13,0.6877301640441916,0.6999669020300089,0.6828757951121527,0.7192661707224813,0.6987780381653834,0.7138864371874081,0.6554235018413124,0.6501019207329887,0.6994975302333507,0.7628264144626716,15.308550637234106,0.06877545729519119,0.016042532107328134,0.03626821039971481
54,52.92316470146179,0.18918132781982422,0.6783158311441321,0.705294515773257,0.1,"(100, 25, 100)",12,"{'NN__alpha': 0.1, 'pca__n_components': 12, 'NN__hidden_layer_sizes': (100, 25, 100)}",26,0.6667224640107131,0.6876681166729711,0.7038834951456311,0.7316463875929895,0.6912453967191162,0.7196102845374691,0.6740040174087714,0.665941663514479,0.6556378811105436,0.7216061265483763,2.315404170479481,0.07458252503907607,0.017247290430661456,0.024595804341134106
55,22.10896234512329,0.10945920944213867,0.6065262905592155,0.6066939240315538,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (50, 50)}",149,0.6147472380314698,0.5936620014289918,0.5692166052895882,0.5718541167570295,0.6581017743555407,0.6686131425209095,0.6061265483762973,0.6243905770604798,0.5843553057400787,0.5749497823903582,3.9843255544125418,0.04247835707970768,0.030374239799954152,0.036162120659442035
56,20.345567321777345,0.07999529838562011,0.5491668090154633,0.5280786365737822,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'pca__n_components': 3, 'NN__hidden_layer_sizes': (50, 50)}",213,0.6368429862738534,0.5586858529819694,0.6026113157013726,0.5805935569285083,0.5061935051891531,0.4997373176984828,0.5,0.5013764552599504,0.5000000000000002,0.5,1.332988148184524,0.02621957268930012,0.05870055841865786,0.03463889498951005
57,17.070713233947753,0.0782351016998291,0.5195159565598007,0.5121537847266002,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'pca__n_components': 4, 'NN__hidden_layer_sizes': (50, 50)}",217,0.5258620689655173,0.5096089185895011,0.5716437897556076,0.5508158912285126,0.5,0.49939320388349506,0.5,0.502164502164502,0.5000000000000002,0.4987864077669903,1.7068487186523424,0.011866249158937752,0.027934619966144093,0.01971060516148675
58,34.17808556556702,0.1224602222442627,0.6212292681006207,0.6296667594206932,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (50, 50)}",122,0.6766822899229997,0.6951939646114405,0.6817877469032474,0.7127726642289749,0.6295614328757951,0.6303587189509519,0.5851188483428188,0.606304900601017,0.5326605348322264,0.5037035487110815,17.98794816776351,0.018492001004116687,0.056466873206681416,0.07431472497680323
59,27.827631378173827,0.08239073753356933,0.6598594496942248,0.6788296180997888,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'pca__n_components': 6, 'NN__hidden_layer_sizes': (50, 50)}",54,0.6901573485102109,0.6882749127894758,0.6596919986608637,0.6666298911444543,0.6713257448945432,0.6867172067414785,0.6642952795446938,0.693210713234985,0.6136518480667691,0.6593153665885504,6.17538055667954,0.01685487931414548,0.025292770547549255,0.013325786231751522
60,25.085208034515382,0.09433741569519043,0.5973475840475855,0.6214461983168043,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'pca__n_components': 7, 'NN__hidden_layer_sizes': (50, 50)}",158,0.5641111483093405,0.5523735972765099,0.7017073987278206,0.7242019711679907,0.5,0.5108225108225108,0.6112320053565451,0.6569395410414828,0.6097342871742465,0.6628933712755274,9.220990155123589,0.026461267128679647,0.06608229909650863,0.07816011620717203
61,36.975299167633054,0.09460916519165039,0.6817962263807145,0.6837211973385392,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'pca__n_components': 8, 'NN__hidden_layer_sizes': (50, 50)}",23,0.696350853699364,0.6845527045769764,0.6755942417140944,0.6919971210019753,0.6861399397388684,0.6796983356449375,0.6408603950451959,0.6780591980834699,0.7101430761369446,0.6842986273853365,6.648616927401701,0.01096956798121844,0.02344138870368328,0.00485298658559432
62,30.347659397125245,0.09305996894836426,0.6444743423301914,0.6712907085103268,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'pca__n_components': 9, 'NN__hidden_layer_sizes': (50, 50)}",96,0.6801975225979243,0.6776336527550121,0.703883495145631,0.7158066448114991,0.6134081017743556,0.6256041692934897,0.6198526950117174,0.6593667255075022,0.6048799182422078,0.6780423501841312,4.459207204436147,0.018028624420452628,0.0398615822340492,0.0293152773413997
63,34.27144980430603,0.14458098411560058,0.6522406664642637,0.6735312798461444,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'pca__n_components': 10, 'NN__hidden_layer_sizes': (50, 50)}",74,0.6853029795781721,0.7203983314420207,0.6966019417475728,0.6907835287689658,0.615835286240375,0.5945314798470138,0.5864579845999331,0.6237023494305047,0.6770993016521889,0.7382407097422163,11.411490418659076,0.05268548174517258,0.043212119389425784,0.05550740786945372
64,28.17324562072754,0.11941137313842773,0.6145289980785239,0.6441811884689354,0.01,"(50, 50)",11,"{'NN__alpha': 0.01, 'pca__n_components': 11, 'NN__hidden_layer_sizes': (50, 50)}",141,0.6914964847673252,0.7164134409280041,0.6214429193170405,0.6368522254444585,0.5913123535319719,0.5806749884419787,0.5236859725477067,0.6129612701214643,0.6448220064724922,0.6740040174087714,7.082080150663318,0.04591264328452511,0.05601667679939935,0.047261683981394687
65,27.432699346542357,0.10387649536132812,0.6197304634052582,0.6511072511909471,0.01,"(50, 50)",12,"{'NN__alpha': 0.01, 'pca__n_components': 12, 'NN__hidden_layer_sizes': (50, 50)}",130,0.6877301640441915,0.6971956037490018,0.6645463675929026,0.6913088933720002,0.5579176431201874,0.5650979279620056,0.6088048208905257,0.6736487622409953,0.5795009368080398,0.6282850686307332,5.180382279405464,0.03123820878968392,0.049384494344109096,0.0493292685838756
66,9.106459617614746,0.03772172927856445,0.6571444684010186,0.6625545292225908,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'pca__n_components': 2, 'NN__hidden_layer_sizes': (50,)}",58,0.6981921660528961,0.6433536124070105,0.6413625711416138,0.6727425083007608,0.6605289588215602,0.6686131425209095,0.6567626380984266,0.6683504602193924,0.6287685232498725,0.6597129226648812,2.639940378516289,0.01562995303440188,0.02345126780202871,0.01049613703514899
67,6.793345403671265,0.03791136741638183,0.5703021409370332,0.5648500826815188,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'pca__n_components': 3, 'NN__hidden_layer_sizes': (50,)}",189,0.7049715433545365,0.6684502794939688,0.49271844660194175,0.4884708737864077,0.5,0.4981796116504854,0.49757281553398053,0.4981796116504854,0.6565746891500599,0.670970036826247,3.632869638915611,0.020822255925148116,0.09146963973643153,0.08569496182821992
68,7.643587303161621,0.032129669189453126,0.6654267559924681,0.6798237166248549,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'pca__n_components': 4, 'NN__hidden_layer_sizes': (50,)}",43,0.6335788416471377,0.6592485184718194,0.6586039504519586,0.6739561005337704,0.6911617007030466,0.7076004497121003,0.6968530297957818,0.7033712646576724,0.6468659512859823,0.6549422497489119,2.540448351318246,0.009369190381628928,0.024723479789843458,0.02192208480453262
69,9.602525901794433,0.0670396327972412,0.662301529185649,0.6727597909845985,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'pca__n_components': 5, 'NN__hidden_layer_sizes': (50,)}",47,0.6877301640441916,0.6667927541713949,0.7116672246401072,0.7040148362963897,0.6702376966856378,0.6497394191568948,0.6139102778707735,0.6757134451309209,0.6278317152103562,0.667538500167392,0.8970721326579582,0.022641792791950246,0.03654315009942256,0.01776742443615233
70,8.033596849441528,0.057605552673339847,0.6543485853005444,0.6585273921480818,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'pca__n_components': 6, 'NN__hidden_layer_sizes': (50,)}",63,0.714931369266823,0.6811562224183584,0.7178607298292601,0.6861734543773378,0.6497321727485772,0.6452107762787375,0.6031134917977905,0.6595742445257008,0.5858456821665818,0.6205222631402746,1.3700017906408073,0.04768169874440701,0.05483917626149449,0.024079811897924575
71,7.446349000930786,0.055849981307983396,0.576101662685153,0.5939071111903385,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'pca__n_components': 7, 'NN__hidden_layer_sizes': (50,)}",185,0.5,0.5074444164249989,0.5692166052895882,0.5742813012230488,0.6072145965852026,0.6162579330055058,0.6333277535989287,0.6608430000420291,0.5707290069834783,0.6107089052561098,1.2292709364056718,0.02551602623021532,0.04498472753140253,0.051231323892642615
